game,strategy,trainThroughDraw,targetDraw,ticket,actual,bonus,mainMatches,bonusMatches,prizeTier,payoutYen
loto6,balance,1130,1131,6 12 21 27 31 42,6 12 25 36 38 41,18,2,0,,0
loto6,frequent,1130,1131,6 12 21 27 30 38,6 12 25 36 38 41,18,3,0,5,1000
loto6,overdue,1130,1131,7 14 18 27 33 41,6 12 25 36 38 41,18,1,1,,0
loto6,high_payout,1130,1131,12 21 27 32 38 43,6 12 25 36 38 41,18,2,0,,0
loto6,random,1130,1131,6 12 24 26 33 36,6 12 25 36 38 41,18,3,0,5,1000
loto6,sougaku_delete,1130,1131,6 19 21 27 30 42,6 12 25 36 38 41,18,1,0,,0
loto6,mixed,1130,1131,12 14 18 27 33 41,6 12 25 36 38 41,18,2,1,,0
loto6,balance,1131,1132,6 13 21 27 30 38,4 5 24 29 33 35,40,0,0,,0
loto6,frequent,1131,1132,6 12 21 27 38 42,4 5 24 29 33 35,40,0,0,,0
loto6,overdue,1131,1132,10 13 14 18 27 33,4 5 24 29 33 35,40,1,0,,0
loto6,high_payout,1131,1132,14 18 21 27 32 33,4 5 24 29 33 35,40,1,0,,0
loto6,random,1131,1132,12 19 25 30 32 39,4 5 24 29 33 35,40,0,0,,0
loto6,sougaku_delete,1131,1132,6 19 21 27 30 34,4 5 24 29 33 35,40,0,0,,0
loto6,mixed,1131,1132,7 14 18 27 32 33,4 5 24 29 33 35,40,1,0,,0
loto6,balance,1132,1133,6 12 19 21 27 38,3 18 19 20 37 38,9,2,0,,0
loto6,frequent,1132,1133,6 12 21 27 38 42,3 18 19 20 37 38,9,1,0,,0
loto6,overdue,1132,1133,13 14 18 27 31 32,3 18 19 20 37 38,9,1,0,,0
loto6,high_payout,1132,1133,6 8 21 27 32 37,3 18 19 20 37 38,9,1,0,,0
loto6,random,1132,1133,2 13 25 27 32 42,3 18 19 20 37 38,9,0,0,,0
loto6,sougaku_delete,1132,1133,6 19 21 27 30 34,3 18 19 20 37 38,9,1,0,,0
loto6,mixed,1132,1133,6 12 21 27 30 38,3 18 19 20 37 38,9,1,0,,0
loto6,balance,1133,1134,6 12 21 27 31 38,5 6 12 14 30 38,29,3,0,5,1000
loto6,frequent,1133,1134,6 12 21 27 38 42,5 6 12 14 30 38,29,3,0,5,1000
loto6,overdue,1133,1134,7 10 14 27 31 32,5 6 12 14 30 38,29,1,0,,0
loto6,high_payout,1133,1134,6 13 21 27 38 42,5 6 12 14 30 38,29,2,0,,0
loto6,random,1133,1134,6 7 19 23 27 37,5 6 12 14 30 38,29,1,0,,0
loto6,sougaku_delete,1133,1134,6 19 21 27 34 38,5 6 12 14 30 38,29,2,0,,0
loto6,mixed,1133,1134,6 12 21 27 30 38,5 6 12 14 30 38,29,4,0,4,7600
loto6,balance,1134,1135,6 12 21 27 38 42,20 22 28 29 32 41,14,0,0,,0
loto6,frequent,1134,1135,6 12 21 27 30 38,20 22 28 29 32 41,14,0,0,,0
loto6,overdue,1134,1135,7 10 13 27 32 34,20 22 28 29 32 41,14,1,0,,0
loto6,high_payout,1134,1135,6 13 27 32 34 38,20 22 28 29 32 41,14,1,0,,0
loto6,random,1134,1135,6 20 23 27 35 39,20 22 28 29 32 41,14,1,0,,0
loto6,sougaku_delete,1134,1135,6 19 21 27 30 38,20 22 28 29 32 41,14,0,0,,0
loto6,mixed,1134,1135,6 12 21 27 31 38,20 22 28 29 32 41,14,0,0,,0
loto6,balance,1135,1136,6 12 21 27 31 38,3 4 7 8 22 33,18,0,0,,0
loto6,frequent,1135,1136,6 12 21 27 30 38,3 4 7 8 22 33,18,0,0,,0
loto6,overdue,1135,1136,7 10 13 27 31 34,3 4 7 8 22 33,18,1,0,,0
loto6,high_payout,1135,1136,8 21 27 33 38 42,3 4 7 8 22 33,18,2,0,,0
loto6,random,1135,1136,8 13 20 27 39 42,3 4 7 8 22 33,18,1,0,,0
loto6,sougaku_delete,1135,1136,6 19 21 27 30 38,3 4 7 8 22 33,18,0,0,,0
loto6,mixed,1135,1136,6 12 21 27 30 38,3 4 7 8 22 33,18,0,0,,0
loto6,balance,1136,1137,6 12 21 27 31 38,1 18 21 31 37 41,20,2,0,,0
loto6,frequent,1136,1137,6 12 21 27 38 42,1 18 21 31 37 41,20,1,0,,0
loto6,overdue,1136,1137,10 13 16 27 31 34,1 18 21 31 37 41,20,1,0,,0
loto6,high_payout,1136,1137,13 21 27 34 38 42,1 18 21 31 37 41,20,1,0,,0
loto6,random,1136,1137,3 8 23 36 38 43,1 18 21 31 37 41,20,0,0,,0
loto6,sougaku_delete,1136,1137,6 12 19 21 27 38,1 18 21 31 37 41,20,1,0,,0
loto6,mixed,1136,1137,13 21 27 32 34 38,1 18 21 31 37 41,20,1,0,,0
loto6,balance,1137,1138,6 12 21 27 38 42,8 15 21 24 35 38,22,2,0,,0
loto6,frequent,1137,1138,6 12 21 27 30 38,8 15 21 24 35 38,22,2,0,,0
loto6,overdue,1137,1138,10 13 16 23 27 34,8 15 21 24 35 38,22,0,0,,0
loto6,high_payout,1137,1138,13 21 27 34 38 42,8 15 21 24 35 38,22,2,0,,0
loto6,random,1137,1138,6 8 17 22 25 29,8 15 21 24 35 38,22,1,1,,0
loto6,sougaku_delete,1137,1138,6 12 19 21 27 38,8 15 21 24 35 38,22,2,0,,0
loto6,mixed,1137,1138,16 19 27 34 35 39,8 15 21 24 35 38,22,1,0,,0
loto6,balance,1138,1139,6 12 21 27 38 42,4 6 14 17 23 33,26,1,0,,0
loto6,frequent,1138,1139,6 12 21 27 38 42,4 6 14 17 23 33,26,1,0,,0
loto6,overdue,1138,1139,10 13 16 23 27 34,4 6 14 17 23 33,26,1,0,,0
loto6,high_payout,1138,1139,6 21 27 34 38 43,4 6 14 17 23 33,26,1,0,,0
loto6,random,1138,1139,3 13 20 27 33 42,4 6 14 17 23 33,26,1,0,,0
loto6,sougaku_delete,1138,1139,6 12 19 27 30 38,4 6 14 17 23 33,26,1,0,,0
loto6,mixed,1138,1139,6 12 21 27 38 42,4 6 14 17 23 33,26,1,0,,0
loto6,balance,1139,1140,6 12 21 27 38 42,11 21 30 31 36 37,23,1,0,,0
loto6,frequent,1139,1140,6 12 21 27 38 42,11 21 30 31 36 37,23,1,0,,0
loto6,overdue,1139,1140,10 13 16 27 34 42,11 21 30 31 36 37,23,0,0,,0
loto6,high_payout,1139,1140,13 16 27 34 38 43,11 21 30 31 36 37,23,0,0,,0
loto6,random,1139,1140,1 15 16 34 42 43,11 21 30 31 36 37,23,0,0,,0
loto6,sougaku_delete,1139,1140,6 12 21 27 38 42,11 21 30 31 36 37,23,1,0,,0
loto6,mixed,1139,1140,3 6 27 32 40 43,11 21 30 31 36 37,23,0,0,,0
loto6,balance,1140,1141,6 12 21 27 38 43,1 4 10 14 24 26,29,0,0,,0
loto6,frequent,1140,1141,6 12 21 27 38 42,1 4 10 14 24 26,29,0,0,,0
loto6,overdue,1140,1141,10 13 16 27 42 43,1 4 10 14 24 26,29,1,0,,0
loto6,high_payout,1140,1141,21 27 33 34 38 42,1 4 10 14 24 26,29,0,0,,0
loto6,random,1140,1141,6 12 36 37 40 42,1 4 10 14 24 26,29,0,0,,0
loto6,sougaku_delete,1140,1141,6 19 21 27 30 38,1 4 10 14 24 26,29,0,0,,0
loto6,mixed,1140,1141,8 24 27 33 39 42,1 4 10 14 24 26,29,1,0,,0
loto6,balance,1141,1142,6 12 21 27 38 43,12 13 19 23 28 35,31,1,0,,0
loto6,frequent,1141,1142,6 12 21 27 30 38,12 13 19 23 28 35,31,1,0,,0
loto6,overdue,1141,1142,2 13 16 27 34 40,12 13 19 23 28 35,31,1,0,,0
loto6,high_payout,1141,1142,21 27 33 34 38 42,12 13 19 23 28 35,31,0,0,,0
loto6,random,1141,1142,3 4 13 32 38 39,12 13 19 23 28 35,31,1,0,,0
loto6,sougaku_delete,1141,1142,6 19 21 27 30 38,12 13 19 23 28 35,31,1,0,,0
loto6,mixed,1141,1142,6 12 21 27 38 42,12 13 19 23 28 35,31,1,0,,0
loto6,balance,1142,1143,6 12 19 21 27 38,19 21 31 39 42 43,29,2,0,,0
loto6,frequent,1142,1143,6 12 21 27 30 38,19 21 31 39 42 43,29,1,0,,0
loto6,overdue,1142,1143,2 9 16 27 34 40,19 21 31 39 42 43,29,0,0,,0
loto6,high_payout,1142,1143,6 21 27 36 39 42,19 21 31 39 42 43,29,3,0,5,1000
loto6,random,1142,1143,6 25 28 29 34 38,19 21 31 39 42 43,29,0,1,,0
loto6,sougaku_delete,1142,1143,6 19 21 27 30 38,19 21 31 39 42 43,29,2,0,,0
loto6,mixed,1142,1143,6 19 21 27 30 38,19 21 31 39 42 43,29,2,0,,0
loto6,balance,1143,1144,6 12 21 27 38 43,7 13 14 33 39 43,29,1,0,,0
loto6,frequent,1143,1144,6 12 21 27 30 38,7 13 14 33 39 43,29,0,0,,0
loto6,overdue,1143,1144,2 9 16 27 34 40,7 13 14 33 39 43,29,0,0,,0
loto6,high_payout,1143,1144,6 21 27 33 34 38,7 13 14 33 39 43,29,1,0,,0
loto6,random,1143,1144,2 6 17 19 38 43,7 13 14 33 39 43,29,1,0,,0
loto6,sougaku_delete,1143,1144,6 19 21 27 30 38,7 13 14 33 39 43,29,0,0,,0
loto6,mixed,1143,1144,6 12 19 21 27 38,7 13 14 33 39 43,29,0,0,,0
loto6,balance,1144,1145,6 12 19 21 27 38,1 4 15 18 25 28,36,0,0,,0
loto6,frequent,1144,1145,6 12 21 27 30 38,1 4 15 18 25 28,36,0,0,,0
loto6,overdue,1144,1145,2 9 16 27 34 40,1 4 15 18 25 28,36,0,0,,0
loto6,high_payout,1144,1145,6 21 27 34 37 38,1 4 15 18 25 28,36,0,0,,0
loto6,random,1144,1145,8 19 30 31 35 43,1 4 15 18 25 28,36,0,0,,0
loto6,sougaku_delete,1144,1145,6 12 21 27 30 38,1 4 15 18 25 28,36,0,0,,0
loto6,mixed,1144,1145,6 12 21 27 31 38,1 4 15 18 25 28,36,0,0,,0
loto6,balance,1145,1146,6 12 19 21 27 38,1 10 19 23 26 34,27,1,1,,0
loto6,frequent,1145,1146,6 12 21 27 38 42,1 10 19 23 26 34,27,0,1,,0
loto6,overdue,1145,1146,2 9 16 27 34 40,1 10 19 23 26 34,27,1,1,,0
loto6,high_payout,1145,1146,8 13 21 27 34 38,1 10 19 23 26 34,27,1,1,,0
loto6,random,1145,1146,8 15 20 21 31 38,1 10 19 23 26 34,27,0,0,,0
loto6,sougaku_delete,1145,1146,6 12 19 21 27 38,1 10 19 23 26 34,27,1,1,,0
loto6,mixed,1145,1146,12 33 34 36 37 42,1 10 19 23 26 34,27,1,0,,0
loto6,balance,1146,1147,6 12 21 27 35 38,2 3 10 16 26 27,23,1,0,,0
loto6,frequent,1146,1147,6 12 21 27 30 38,2 3 10 16 26 27,23,1,0,,0
loto6,overdue,1146,1147,2 9 16 27 38 40,2 3 10 16 26 27,23,3,0,5,1000
loto6,high_payout,1146,1147,6 8 21 27 37 38,2 3 10 16 26 27,23,1,0,,0
loto6,random,1146,1147,3 6 7 29 30 43,2 3 10 16 26 27,23,1,0,,0
loto6,sougaku_delete,1146,1147,6 12 19 21 27 38,2 3 10 16 26 27,23,1,0,,0
loto6,mixed,1146,1147,6 12 19 21 27 38,2 3 10 16 26 27,23,1,0,,0
loto6,balance,1147,1148,6 12 19 21 27 38,3 5 16 23 31 43,39,0,0,,0
loto6,frequent,1147,1148,6 12 21 27 38 42,3 5 16 23 31 43,39,0,0,,0
loto6,overdue,1147,1148,6 9 20 29 38 40,3 5 16 23 31 43,39,0,0,,0
loto6,high_payout,1147,1148,6 8 21 27 38 42,3 5 16 23 31 43,39,0,0,,0
loto6,random,1147,1148,6 9 18 26 38 43,3 5 16 23 31 43,39,1,0,,0
loto6,sougaku_delete,1147,1148,6 12 19 21 27 38,3 5 16 23 31 43,39,0,0,,0
loto6,mixed,1147,1148,6 21 27 33 38 42,3 5 16 23 31 43,39,0,0,,0
loto6,balance,1148,1149,6 12 19 21 27 38,2 14 22 23 35 43,31,0,0,,0
loto6,frequent,1148,1149,6 12 19 21 27 38,2 14 22 23 35 43,31,0,0,,0
loto6,overdue,1148,1149,6 9 20 32 38 40,2 14 22 23 35 43,31,0,0,,0
loto6,high_payout,1148,1149,6 12 19 33 38 42,2 14 22 23 35 43,31,0,0,,0
loto6,random,1148,1149,10 11 14 27 36 41,2 14 22 23 35 43,31,1,0,,0
loto6,sougaku_delete,1148,1149,6 19 21 27 38 42,2 14 22 23 35 43,31,0,0,,0
loto6,mixed,1148,1149,6 12 19 21 27 38,2 14 22 23 35 43,31,0,0,,0
loto6,balance,1149,1150,6 12 19 21 30 38,7 11 17 27 32 40,18,0,0,,0
loto6,frequent,1149,1150,6 12 19 21 38 43,7 11 17 27 32 40,18,0,0,,0
loto6,overdue,1149,1150,8 9 20 32 38 40,7 11 17 27 32 40,18,2,0,,0
loto6,high_payout,1149,1150,6 8 21 33 37 38,7 11 17 27 32 40,18,0,0,,0
loto6,random,1149,1150,12 19 21 29 32 39,7 11 17 27 32 40,18,1,0,,0
loto6,sougaku_delete,1149,1150,6 12 19 21 27 38,7 11 17 27 32 40,18,1,0,,0
loto6,mixed,1149,1150,6 19 21 27 38 42,7 11 17 27 32 40,18,1,0,,0
loto6,balance,1150,1151,6 12 19 21 38 42,5 23 25 26 29 31,19,0,1,,0
loto6,frequent,1150,1151,6 12 21 27 38 43,5 23 25 26 29 31,19,0,0,,0
loto6,overdue,1150,1151,6 9 20 29 36 38,5 23 25 26 29 31,19,1,0,,0
loto6,high_payout,1150,1151,6 19 21 36 38 41,5 23 25 26 29 31,19,0,1,,0
loto6,random,1150,1151,4 16 37 38 41 42,5 23 25 26 29 31,19,0,0,,0
loto6,sougaku_delete,1150,1151,6 12 19 21 38 42,5 23 25 26 29 31,19,0,1,,0
loto6,mixed,1150,1151,6 8 9 29 38 41,5 23 25 26 29 31,19,1,0,,0
loto6,balance,1151,1152,6 12 19 21 33 38,6 8 10 33 35 43,22,2,0,,0
loto6,frequent,1151,1152,6 12 21 27 38 42,6 8 10 33 35 43,22,1,0,,0
loto6,overdue,1151,1152,6 9 20 30 38 41,6 8 10 33 35 43,22,1,0,,0
loto6,high_payout,1151,1152,6 21 33 38 41 42,6 8 10 33 35 43,22,2,0,,0
loto6,random,1151,1152,12 19 20 21 22 38,6 8 10 33 35 43,22,0,1,,0
loto6,sougaku_delete,1151,1152,6 12 19 21 27 38,6 8 10 33 35 43,22,1,0,,0
loto6,mixed,1151,1152,12 19 21 33 36 38,6 8 10 33 35 43,22,1,0,,0
loto6,balance,1152,1153,6 12 19 21 38 42,4 15 20 24 26 30,29,0,0,,0
loto6,frequent,1152,1153,6 12 21 23 27 38,4 15 20 24 26 30,29,0,0,,0
loto6,overdue,1152,1153,9 12 20 21 38 41,4 15 20 24 26 30,29,1,0,,0
loto6,high_payout,1152,1153,12 19 21 36 38 41,4 15 20 24 26 30,29,0,0,,0
loto6,random,1152,1153,10 12 15 27 28 43,4 15 20 24 26 30,29,1,0,,0
loto6,sougaku_delete,1152,1153,6 12 21 23 27 38,4 15 20 24 26 30,29,0,0,,0
loto6,mixed,1152,1153,6 12 21 27 33 38,4 15 20 24 26 30,29,0,0,,0
loto6,balance,1153,1154,6 12 19 21 33 38,8 12 30 36 41 42,4,1,0,,0
loto6,frequent,1153,1154,6 12 19 21 27 38,8 12 30 36 41 42,4,1,0,,0
loto6,overdue,1153,1154,9 12 21 36 37 38,8 12 30 36 41 42,4,2,0,,0
loto6,high_payout,1153,1154,6 19 21 36 37 38,8 12 30 36 41 42,4,1,0,,0
loto6,random,1153,1154,12 13 16 32 35 42,8 12 30 36 41 42,4,2,0,,0
loto6,sougaku_delete,1153,1154,6 12 21 27 33 38,8 12 30 36 41 42,4,1,0,,0
loto6,mixed,1153,1154,6 12 19 21 38 43,8 12 30 36 41 42,4,1,0,,0
loto6,balance,1154,1155,6 12 19 21 27 38,14 19 22 23 28 43,25,1,0,,0
loto6,frequent,1154,1155,6 12 21 27 38 43,14 19 22 23 28 43,25,1,0,,0
loto6,overdue,1154,1155,9 13 19 21 37 38,14 19 22 23 28 43,25,1,0,,0
loto6,high_payout,1154,1155,6 19 21 27 32 38,14 19 22 23 28 43,25,1,0,,0
loto6,random,1154,1155,6 23 34 36 38 42,14 19 22 23 28 43,25,1,0,,0
loto6,sougaku_delete,1154,1155,12 19 21 27 30 38,14 19 22 23 28 43,25,1,0,,0
loto6,mixed,1154,1155,6 21 27 32 33 39,14 19 22 23 28 43,25,0,0,,0
loto6,balance,1155,1156,6 12 19 27 38 43,3 6 19 31 35 40,12,2,1,,0
loto6,frequent,1155,1156,6 12 19 21 30 38,3 6 19 31 35 40,12,2,1,,0
loto6,overdue,1155,1156,9 13 18 21 37 38,3 6 19 31 35 40,12,0,0,,0
loto6,high_payout,1155,1156,9 12 21 27 36 38,3 6 19 31 35 40,12,0,1,,0
loto6,random,1155,1156,3 13 18 27 33 38,3 6 19 31 35 40,12,1,0,,0
loto6,sougaku_delete,1155,1156,6 12 19 21 33 38,3 6 19 31 35 40,12,2,1,,0
loto6,mixed,1155,1156,6 16 29 37 38 43,3 6 19 31 35 40,12,1,0,,0
loto6,balance,1156,1157,6 12 19 21 27 38,5 17 20 28 39 42,1,0,0,,0
loto6,frequent,1156,1157,6 12 19 21 27 38,5 17 20 28 39 42,1,0,0,,0
loto6,overdue,1156,1157,9 13 21 37 38 39,5 17 20 28 39 42,1,1,0,,0
loto6,high_payout,1156,1157,21 27 34 37 38 42,5 17 20 28 39 42,1,1,0,,0
loto6,random,1156,1157,16 21 28 31 33 38,5 17 20 28 39 42,1,1,0,,0
loto6,sougaku_delete,1156,1157,6 12 19 21 27 38,5 17 20 28 39 42,1,0,0,,0
loto6,mixed,1156,1157,6 12 21 23 38 43,5 17 20 28 39 42,1,0,0,,0
loto6,balance,1157,1158,6 12 19 21 27 38,22 24 27 30 32 40,23,1,0,,0
loto6,frequent,1157,1158,6 12 21 23 38 43,22 24 27 30 32 40,23,0,1,,0
loto6,overdue,1157,1158,9 13 18 21 37 38,22 24 27 30 32 40,23,0,0,,0
loto6,high_payout,1157,1158,6 9 12 21 33 38,22 24 27 30 32 40,23,0,0,,0
loto6,random,1157,1158,6 12 21 36 38 42,22 24 27 30 32 40,23,0,0,,0
loto6,sougaku_delete,1157,1158,6 12 19 21 23 38,22 24 27 30 32 40,23,0,1,,0
loto6,mixed,1157,1158,6 12 19 27 38 43,22 24 27 30 32 40,23,1,0,,0
loto6,balance,1158,1159,6 12 21 27 35 38,1 4 15 16 23 30,17,0,0,,0
loto6,frequent,1158,1159,6 12 19 21 38 42,1 4 15 16 23 30,17,0,0,,0
loto6,overdue,1158,1159,9 13 18 21 37 38,1 4 15 16 23 30,17,0,0,,0
loto6,high_payout,1158,1159,9 12 21 34 37 38,1 4 15 16 23 30,17,0,0,,0
loto6,random,1158,1159,12 21 26 35 38 39,1 4 15 16 23 30,17,0,0,,0
loto6,sougaku_delete,1158,1159,6 19 21 23 30 38,1 4 15 16 23 30,17,2,0,,0
loto6,mixed,1158,1159,9 13 18 21 37 38,1 4 15 16 23 30,17,0,0,,0
loto6,balance,1159,1160,6 12 19 21 38 42,9 22 31 32 34 43,24,0,0,,0
loto6,frequent,1159,1160,6 12 19 27 30 38,9 22 31 32 34 43,24,0,0,,0
loto6,overdue,1159,1160,9 13 21 34 37 38,9 22 31 32 34 43,24,2,0,,0
loto6,high_payout,1159,1160,6 13 21 34 37 38,9 22 31 32 34 43,24,1,0,,0
loto6,random,1159,1160,8 12 15 24 28 43,9 22 31 32 34 43,24,1,1,,0
loto6,sougaku_delete,1159,1160,6 19 21 27 30 38,9 22 31 32 34 43,24,0,0,,0
loto6,mixed,1159,1160,6 19 21 23 30 38,9 22 31 32 34 43,24,0,0,,0
loto6,balance,1160,1161,6 12 21 23 33 38,1 2 12 16 19 40,18,1,0,,0
loto6,frequent,1160,1161,6 12 19 21 30 38,1 2 12 16 19 40,18,2,0,,0
loto6,overdue,1160,1161,2 13 18 21 37 38,1 2 12 16 19 40,18,1,1,,0
loto6,high_payout,1160,1161,6 21 33 36 37 38,1 2 12 16 19 40,18,0,0,,0
loto6,random,1160,1161,2 6 23 33 38 42,1 2 12 16 19 40,18,1,0,,0
loto6,sougaku_delete,1160,1161,6 19 21 23 30 38,1 2 12 16 19 40,18,1,0,,0
loto6,mixed,1160,1161,6 12 21 27 38 43,1 2 12 16 19 40,18,1,0,,0
loto6,balance,1161,1162,6 12 21 27 31 38,3 4 8 12 24 37,10,1,0,,0
loto6,frequent,1161,1162,6 12 19 21 27 38,3 4 8 12 24 37,10,1,0,,0
loto6,overdue,1161,1162,10 13 18 21 37 38,3 4 8 12 24 37,10,1,1,,0
loto6,high_payout,1161,1162,6 13 21 33 38 42,3 4 8 12 24 37,10,0,0,,0
loto6,random,1161,1162,6 19 28 36 38 39,3 4 8 12 24 37,10,0,0,,0
loto6,sougaku_delete,1161,1162,6 13 19 21 30 38,3 4 8 12 24 37,10,0,0,,0
loto6,mixed,1161,1162,6 13 21 36 37 38,3 4 8 12 24 37,10,1,0,,0
loto6,balance,1162,1163,6 12 21 27 30 38,11 17 19 24 33 41,9,0,0,,0
loto6,frequent,1162,1163,6 12 19 21 27 38,11 17 19 24 33 41,9,1,0,,0
loto6,overdue,1162,1163,6 13 18 21 33 38,11 17 19 24 33 41,9,1,0,,0
loto6,high_payout,1162,1163,6 21 27 33 36 38,11 17 19 24 33 41,9,1,0,,0
loto6,random,1162,1163,11 21 27 36 38 42,11 17 19 24 33 41,9,1,0,,0
loto6,sougaku_delete,1162,1163,6 19 21 23 30 38,11 17 19 24 33 41,9,1,0,,0
loto6,mixed,1162,1163,12 36 38 39 42 43,11 17 19 24 33 41,9,0,0,,0
loto6,balance,1163,1164,6 12 21 27 35 38,4 7 11 33 34 37,24,0,0,,0
loto6,frequent,1163,1164,6 12 21 27 30 38,4 7 11 33 34 37,24,0,0,,0
loto6,overdue,1163,1164,6 13 18 21 36 38,4 7 11 33 34 37,24,0,0,,0
loto6,high_payout,1163,1164,6 13 21 33 36 38,4 7 11 33 34 37,24,1,0,,0
loto6,random,1163,1164,14 21 27 30 31 38,4 7 11 33 34 37,24,0,0,,0
loto6,sougaku_delete,1163,1164,12 19 21 23 30 38,4 7 11 33 34 37,24,0,0,,0
loto6,mixed,1163,1164,13 33 36 38 42 43,4 7 11 33 34 37,24,1,0,,0
loto6,balance,1164,1165,6 12 19 21 35 38,18 20 21 24 40 42,25,1,0,,0
loto6,frequent,1164,1165,6 12 19 21 38 42,18 20 21 24 40 42,25,2,0,,0
loto6,overdue,1164,1165,10 13 18 21 25 38,18 20 21 24 40 42,25,2,1,,0
loto6,high_payout,1164,1165,6 21 27 36 38 42,18 20 21 24 40 42,25,2,0,,0
loto6,random,1164,1165,3 11 15 24 38 39,18 20 21 24 40 42,25,1,0,,0
loto6,sougaku_delete,1164,1165,6 12 19 21 33 38,18 20 21 24 40 42,25,1,0,,0
loto6,mixed,1164,1165,10 13 18 21 36 38,18 20 21 24 40 42,25,2,0,,0
loto6,balance,1165,1166,6 12 19 21 35 38,4 8 17 20 29 41,3,0,0,,0
loto6,frequent,1165,1166,6 12 21 30 38 43,4 8 17 20 29 41,3,0,0,,0
loto6,overdue,1165,1166,13 14 25 29 36 38,4 8 17 20 29 41,3,1,0,,0
loto6,high_payout,1165,1166,6 19 27 35 36 38,4 8 17 20 29 41,3,0,0,,0
loto6,random,1165,1166,8 12 18 24 30 33,4 8 17 20 29 41,3,1,0,,0
loto6,sougaku_delete,1165,1166,6 19 21 23 36 38,4 8 17 20 29 41,3,0,0,,0
loto6,mixed,1165,1166,6 19 21 23 30 38,4 8 17 20 29 41,3,0,0,,0
loto6,balance,1166,1167,6 12 19 21 30 38,6 13 20 25 36 42,28,1,0,,0
loto6,frequent,1166,1167,6 12 21 23 30 38,6 13 20 25 36 42,28,1,0,,0
loto6,overdue,1166,1167,6 10 13 25 27 38,6 13 20 25 36 42,28,3,0,5,1000
loto6,high_payout,1166,1167,6 27 33 36 38 43,6 13 20 25 36 42,28,2,0,,0
loto6,random,1166,1167,4 12 16 27 37 41,6 13 20 25 36 42,28,0,0,,0
loto6,sougaku_delete,1166,1167,6 19 21 23 30 38,6 13 20 25 36 42,28,1,0,,0
loto6,mixed,1166,1167,6 33 36 38 39 43,6 13 20 25 36 42,28,2,0,,0
loto6,balance,1167,1168,6 12 19 21 35 38,1 3 8 14 35 39,18,1,0,,0
loto6,frequent,1167,1168,6 12 19 21 35 38,1 3 8 14 35 39,18,1,0,,0
loto6,overdue,1167,1168,5 10 23 26 35 38,1 3 8 14 35 39,18,1,0,,0
loto6,high_payout,1167,1168,12 14 19 33 35 38,1 3 8 14 35 39,18,2,0,,0
loto6,random,1167,1168,12 13 22 23 27 33,1 3 8 14 35 39,18,0,0,,0
loto6,sougaku_delete,1167,1168,12 19 21 23 24 38,1 3 8 14 35 39,18,0,0,,0
loto6,mixed,1167,1168,6 12 19 21 23 38,1 3 8 14 35 39,18,0,0,,0
loto6,balance,1168,1169,6 12 19 21 27 38,19 24 25 36 37 43,10,1,0,,0
loto6,frequent,1168,1169,6 8 12 19 21 38,19 24 25 36 37 43,10,1,0,,0
loto6,overdue,1168,1169,10 23 26 31 38 43,19 24 25 36 37 43,10,1,1,,0
loto6,high_payout,1168,1169,12 27 33 36 38 43,19 24 25 36 37 43,10,2,0,,0
loto6,random,1168,1169,6 11 12 32 37 38,19 24 25 36 37 43,10,1,0,,0
loto6,sougaku_delete,1168,1169,6 12 19 21 23 38,19 24 25 36 37 43,10,1,0,,0
loto6,mixed,1168,1169,23 32 33 36 38 39,19 24 25 36 37 43,10,1,0,,0
loto6,balance,1169,1170,6 12 21 23 31 38,1 8 13 19 23 28,39,1,0,,0
loto6,frequent,1169,1170,6 8 19 21 38 43,1 8 13 19 23 28,39,2,0,,0
loto6,overdue,1169,1170,5 10 26 27 31 38,1 8 13 19 23 28,39,0,0,,0
loto6,high_payout,1169,1170,6 19 21 32 38 43,1 8 13 19 23 28,39,1,0,,0
loto6,random,1169,1170,11 12 16 19 38 43,1 8 13 19 23 28,39,1,0,,0
loto6,sougaku_delete,1169,1170,6 19 21 23 30 38,1 8 13 19 23 28,39,2,0,,0
loto6,mixed,1169,1170,5 23 27 30 33 42,1 8 13 19 23 28,39,1,0,,0
loto6,balance,1170,1171,6 12 19 23 38 43,9 10 13 21 34 36,40,0,0,,0
loto6,frequent,1170,1171,6 8 12 19 38 43,9 10 13 21 34 36,40,0,0,,0
loto6,overdue,1170,1171,10 15 26 27 31 38,9 10 13 21 34 36,40,1,0,,0
loto6,high_payout,1170,1171,12 19 21 32 36 38,9 10 13 21 34 36,40,2,0,,0
loto6,random,1170,1171,6 17 18 33 39 42,9 10 13 21 34 36,40,0,0,,0
loto6,sougaku_delete,1170,1171,8 19 21 23 30 38,9 10 13 21 34 36,40,1,0,,0
loto6,mixed,1170,1171,10 15 26 27 30 38,9 10 13 21 34 36,40,1,0,,0
loto6,balance,1171,1172,6 12 19 27 33 38,3 10 31 32 38 39,15,1,0,,0
loto6,frequent,1171,1172,6 8 19 21 30 38,3 10 31 32 38 39,15,1,0,,0
loto6,overdue,1171,1172,12 15 26 27 31 38,3 10 31 32 38 39,15,2,1,,0
loto6,high_payout,1171,1172,6 12 19 22 33 38,3 10 31 32 38 39,15,1,0,,0
loto6,random,1171,1172,2 8 24 27 30 38,3 10 31 32 38 39,15,1,0,,0
loto6,sougaku_delete,1171,1172,6 19 21 23 33 38,3 10 31 32 38 39,15,1,0,,0
loto6,mixed,1171,1172,6 12 19 27 33 38,3 10 31 32 38 39,15,1,0,,0
