game,drawNumber,drawDate,mainNumbers,bonusNumbers,salesAmount,carryoverAmount,prizeTiers
"loto7","348","2019-12-20","2 5 17 18 19 20 33","1 24","","2471218605","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":11401900},{""tier"":3,""winners"":157,""prizeYen"":813300},{""tier"":4,""winners"":8482,""prizeYen"":8800},{""tier"":5,""winners"":124300,""prizeYen"":1400},{""tier"":6,""winners"":212396,""prizeYen"":1000}]"
"loto7","349","2019-12-27","4 10 11 15 18 22 34","16 32","","1114611465","[{""tier"":1,""winners"":2,""prizeYen"":1000000000},{""tier"":2,""winners"":12,""prizeYen"":8744800},{""tier"":3,""winners"":235,""prizeYen"":625100},{""tier"":4,""winners"":10738,""prizeYen"":8000},{""tier"":5,""winners"":158812,""prizeYen"":1300},{""tier"":6,""winners"":243446,""prizeYen"":1000}]"
"loto7","350","2020-01-10","10 19 21 23 24 30 37","2 28","","1683375425","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":18728900},{""tier"":3,""winners"":121,""prizeYen"":1083400},{""tier"":4,""winners"":6766,""prizeYen"":11300},{""tier"":5,""winners"":112411,""prizeYen"":1600},{""tier"":6,""winners"":206560,""prizeYen"":1100}]"
"loto7","351","2020-01-17","8 13 17 19 23 25 28","5 16","","1225967125","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":17,""prizeYen"":5252200},{""tier"":3,""winners"":191,""prizeYen"":654400},{""tier"":4,""winners"":8478,""prizeYen"":8600},{""tier"":5,""winners"":130438,""prizeYen"":1300},{""tier"":6,""winners"":218272,""prizeYen"":1000}]"
"loto7","352","2020-01-24","3 4 14 18 26 30 32","28 34","","0","[{""tier"":1,""winners"":2,""prizeYen"":886941800},{""tier"":2,""winners"":13,""prizeYen"":6928800},{""tier"":3,""winners"":167,""prizeYen"":755100},{""tier"":4,""winners"":7868,""prizeYen"":9400},{""tier"":5,""winners"":121713,""prizeYen"":1500},{""tier"":6,""winners"":207726,""prizeYen"":1000}]"
"loto7","353","2020-01-31","11 15 22 23 24 29 33","19 34","","0","[{""tier"":1,""winners"":1,""prizeYen"":386956000},{""tier"":2,""winners"":6,""prizeYen"":10732300},{""tier"":3,""winners"":132,""prizeYen"":682900},{""tier"":4,""winners"":6959,""prizeYen"":7600},{""tier"":5,""winners"":97058,""prizeYen"":1300},{""tier"":6,""winners"":157583,""prizeYen"":1000}]"
"loto7","354","2020-02-07","1 2 8 10 13 25 31","23 35","","372868110","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":7729100},{""tier"":3,""winners"":127,""prizeYen"":681600},{""tier"":4,""winners"":6239,""prizeYen"":8100},{""tier"":5,""winners"":91415,""prizeYen"":1300},{""tier"":6,""winners"":138711,""prizeYen"":1100}]"
"loto7","355","2020-02-14","4 6 9 10 23 27 33","14 31","","0","[{""tier"":1,""winners"":1,""prizeYen"":798697400},{""tier"":2,""winners"":12,""prizeYen"":5911600},{""tier"":3,""winners"":153,""prizeYen"":649100},{""tier"":4,""winners"":6515,""prizeYen"":8900},{""tier"":5,""winners"":106580,""prizeYen"":1300},{""tier"":6,""winners"":174779,""prizeYen"":1000}]"
"loto7","356","2020-02-21","4 16 20 30 33 34 36","19 21","","0","[{""tier"":1,""winners"":1,""prizeYen"":359572000},{""tier"":2,""winners"":6,""prizeYen"":9961300},{""tier"":3,""winners"":70,""prizeYen"":1195300},{""tier"":4,""winners"":3631,""prizeYen"":13500},{""tier"":5,""winners"":65274,""prizeYen"":1800},{""tier"":6,""winners"":121276,""prizeYen"":1200}]"
"loto7","357","2020-02-28","5 8 12 13 14 24 30","27 35","","371973830","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":5953800},{""tier"":3,""winners"":105,""prizeYen"":793800},{""tier"":4,""winners"":5414,""prizeYen"":9000},{""tier"":5,""winners"":86659,""prizeYen"":1300},{""tier"":6,""winners"":150754,""prizeYen"":900}]"
"loto7","358","2020-03-06","5 13 14 26 32 33 34","8 11","","801365640","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":10038100},{""tier"":3,""winners"":119,""prizeYen"":826600},{""tier"":4,""winners"":5902,""prizeYen"":9700},{""tier"":5,""winners"":88702,""prizeYen"":1600},{""tier"":6,""winners"":161037,""prizeYen"":1000}]"
"loto7","359","2020-03-13","4 7 11 17 19 26 35","1 24","","290916085","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":12,""prizeYen"":6601900},{""tier"":3,""winners"":174,""prizeYen"":637400},{""tier"":4,""winners"":8048,""prizeYen"":8000},{""tier"":5,""winners"":124609,""prizeYen"":1200},{""tier"":6,""winners"":207525,""prizeYen"":900}]"
"loto7","360","2020-03-20","9 11 13 14 20 22 37","15 17","","707367235","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":8665100},{""tier"":3,""winners"":88,""prizeYen"":1102800},{""tier"":4,""winners"":4676,""prizeYen"":12100},{""tier"":5,""winners"":81988,""prizeYen"":1700},{""tier"":6,""winners"":151412,""prizeYen"":1100}]"
"loto7","361","2020-03-27","5 9 16 20 29 33 35","2 8","","188195440","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":7,""prizeYen"":11398400},{""tier"":3,""winners"":110,""prizeYen"":1015400},{""tier"":4,""winners"":5816,""prizeYen"":11200},{""tier"":5,""winners"":97576,""prizeYen"":1600},{""tier"":6,""winners"":176827,""prizeYen"":1100}]"
"loto7","362","2020-04-03","4 7 8 14 22 24 27","13 26","","0","[{""tier"":1,""winners"":1,""prizeYen"":616130500},{""tier"":2,""winners"":8,""prizeYen"":8690600},{""tier"":3,""winners"":160,""prizeYen"":608300},{""tier"":4,""winners"":7457,""prizeYen"":7600},{""tier"":5,""winners"":111255,""prizeYen"":1200},{""tier"":6,""winners"":181273,""prizeYen"":900}]"
"loto7","363","2020-04-10","13 15 17 22 26 34 36","3 19","","0","[{""tier"":1,""winners"":1,""prizeYen"":350725000},{""tier"":2,""winners"":7,""prizeYen"":8122100},{""tier"":3,""winners"":135,""prizeYen"":589500},{""tier"":4,""winners"":5237,""prizeYen"":8900},{""tier"":5,""winners"":78546,""prizeYen"":1400},{""tier"":6,""winners"":131595,""prizeYen"":1000}]"
"loto7","364","2020-04-17","3 9 10 14 16 20 27","19 33","","320852305","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":13281900},{""tier"":3,""winners"":96,""prizeYen"":774700},{""tier"":4,""winners"":5078,""prizeYen"":8500},{""tier"":5,""winners"":77996,""prizeYen"":1300},{""tier"":6,""winners"":131596,""prizeYen"":1000}]"
"loto7","365","2020-04-24","1 4 13 14 16 22 35","10 23","","660538520","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":13698900},{""tier"":3,""winners"":79,""prizeYen"":971000},{""tier"":4,""winners"":4806,""prizeYen"":9300},{""tier"":5,""winners"":74823,""prizeYen"":1400},{""tier"":6,""winners"":126609,""prizeYen"":1000}]"
"loto7","366","2020-05-01","10 24 25 26 27 33 36","4 23","","985770885","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":13274200},{""tier"":3,""winners"":79,""prizeYen"":940900},{""tier"":4,""winners"":4104,""prizeYen"":10600},{""tier"":5,""winners"":67535,""prizeYen"":1500},{""tier"":6,""winners"":126618,""prizeYen"":1000}]"
"loto7","367","2020-05-08","8 14 19 20 29 30 31","7 35","","1327551715","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":6356300},{""tier"":3,""winners"":102,""prizeYen"":785100},{""tier"":4,""winners"":4862,""prizeYen"":9600},{""tier"":5,""winners"":75636,""prizeYen"":1500},{""tier"":6,""winners"":128128,""prizeYen"":1100}]"
"loto7","368","2020-05-15","7 8 9 13 21 34 35","3 20","","1751951140","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":8791700},{""tier"":3,""winners"":143,""prizeYen"":688500},{""tier"":4,""winners"":6742,""prizeYen"":8500},{""tier"":5,""winners"":105147,""prizeYen"":1300},{""tier"":6,""winners"":171958,""prizeYen"":1000}]"
"loto7","369","2020-05-22","1 7 9 11 15 31 34","6 33","","2255335210","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":167348000},{""tier"":3,""winners"":162,""prizeYen"":723000},{""tier"":4,""winners"":7659,""prizeYen"":8900},{""tier"":5,""winners"":120115,""prizeYen"":1400},{""tier"":6,""winners"":200556,""prizeYen"":1000}]"
"loto7","370","2020-05-29","7 10 16 25 26 33 34","24 35","","2855462700","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":12,""prizeYen"":8162000},{""tier"":3,""winners"":193,""prizeYen"":710400},{""tier"":4,""winners"":8425,""prizeYen"":9500},{""tier"":5,""winners"":136361,""prizeYen"":1400},{""tier"":6,""winners"":229546,""prizeYen"":1000}]"
"loto7","371","2020-06-05","1 3 4 8 11 21 25","12 23","","1519597420","[{""tier"":1,""winners"":2,""prizeYen"":1000000000},{""tier"":2,""winners"":17,""prizeYen"":6278700},{""tier"":3,""winners"":263,""prizeYen"":568100},{""tier"":4,""winners"":10712,""prizeYen"":8100},{""tier"":5,""winners"":156650,""prizeYen"":1300},{""tier"":6,""winners"":272106,""prizeYen"":900}]"
"loto7","372","2020-06-12","6 8 22 23 32 33 36","9 27","","1059631065","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":11,""prizeYen"":8192000},{""tier"":3,""winners"":142,""prizeYen"":888400},{""tier"":4,""winners"":7720,""prizeYen"":9500},{""tier"":5,""winners"":119368,""prizeYen"":1500},{""tier"":6,""winners"":220175,""prizeYen"":1000}]"
"loto7","373","2020-06-19","2 3 17 18 22 23 31","4 30","","1601343530","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":8060400},{""tier"":3,""winners"":134,""prizeYen"":926300},{""tier"":4,""winners"":8026,""prizeYen"":9000},{""tier"":5,""winners"":124274,""prizeYen"":1400},{""tier"":6,""winners"":208406,""prizeYen"":1000}]"
"loto7","374","2020-06-26","4 5 9 10 18 27 35","15 34","","1188343675","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":10,""prizeYen"":9693300},{""tier"":3,""winners"":246,""prizeYen"":551600},{""tier"":4,""winners"":10899,""prizeYen"":7300},{""tier"":5,""winners"":157940,""prizeYen"":1200},{""tier"":6,""winners"":259076,""prizeYen"":900}]"
"loto7","375","2020-07-03","13 15 18 19 23 27 32","34 35","","730371255","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":23,""prizeYen"":3910600},{""tier"":3,""winners"":138,""prizeYen"":912400},{""tier"":4,""winners"":7761,""prizeYen"":9500},{""tier"":5,""winners"":123469,""prizeYen"":1400},{""tier"":6,""winners"":222110,""prizeYen"":1000}]"
"loto7","376","2020-07-10","6 11 14 17 23 31 37","10 15","","0","[{""tier"":1,""winners"":3,""prizeYen"":412353200},{""tier"":2,""winners"":9,""prizeYen"":9345100},{""tier"":3,""winners"":185,""prizeYen"":636400},{""tier"":4,""winners"":8521,""prizeYen"":8100},{""tier"":5,""winners"":123352,""prizeYen"":1300},{""tier"":6,""winners"":209047,""prizeYen"":1000}]"
"loto7","377","2020-07-17","6 7 10 17 25 33 36","27 32","","402171575","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":13102600},{""tier"":3,""winners"":127,""prizeYen"":722100},{""tier"":4,""winners"":6138,""prizeYen"":8700},{""tier"":5,""winners"":95816,""prizeYen"":1300},{""tier"":6,""winners"":156051,""prizeYen"":1000}]"
"loto7","378","2020-07-24","1 5 9 10 14 15 29","20 28","","843587990","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":12,""prizeYen"":6106500},{""tier"":3,""winners"":151,""prizeYen"":679300},{""tier"":4,""winners"":6707,""prizeYen"":8900},{""tier"":5,""winners"":105104,""prizeYen"":1400},{""tier"":6,""winners"":175197,""prizeYen"":1000}]"
"loto7","379","2020-07-31","3 8 15 22 24 29 35","18 26","","1326515335","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":18,""prizeYen"":4511300},{""tier"":3,""winners"":230,""prizeYen"":494200},{""tier"":4,""winners"":9310,""prizeYen"":7100},{""tier"":5,""winners"":125612,""prizeYen"":1300},{""tier"":6,""winners"":200191,""prizeYen"":1000}]"
"loto7","380","2020-08-07","8 14 24 25 32 34 36","13 16","","0","[{""tier"":1,""winners"":2,""prizeYen"":923347500},{""tier"":2,""winners"":15,""prizeYen"":5764000},{""tier"":3,""winners"":150,""prizeYen"":806900},{""tier"":4,""winners"":7801,""prizeYen"":9100},{""tier"":5,""winners"":118016,""prizeYen"":1400},{""tier"":6,""winners"":215179,""prizeYen"":1000}]"
"loto7","381","2020-08-14","4 8 25 26 27 31 32","9 22","","0","[{""tier"":1,""winners"":1,""prizeYen"":381063500},{""tier"":2,""winners"":5,""prizeYen"":12497500},{""tier"":3,""winners"":115,""prizeYen"":760700},{""tier"":4,""winners"":5407,""prizeYen"":9400},{""tier"":5,""winners"":84842,""prizeYen"":1400},{""tier"":6,""winners"":151506,""prizeYen"":1000}]"
"loto7","382","2020-08-21","2 3 5 8 19 22 37","16 28","","0","[{""tier"":1,""winners"":1,""prizeYen"":369188600},{""tier"":2,""winners"":4,""prizeYen"":15462300},{""tier"":3,""winners"":129,""prizeYen"":671200},{""tier"":4,""winners"":5782,""prizeYen"":8700},{""tier"":5,""winners"":89293,""prizeYen"":1400},{""tier"":6,""winners"":150505,""prizeYen"":1000}]"
"loto7","383","2020-08-28","8 11 15 22 26 28 30","10 20","","378153785","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":6319700},{""tier"":3,""winners"":145,""prizeYen"":610100},{""tier"":4,""winners"":6176,""prizeYen"":8400},{""tier"":5,""winners"":97501,""prizeYen"":1300},{""tier"":6,""winners"":153383,""prizeYen"":1000}]"
"loto7","384","2020-09-04","3 7 15 18 26 30 31","9 33","","848389185","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":20,""prizeYen"":3807600},{""tier"":3,""winners"":190,""prizeYen"":561100},{""tier"":4,""winners"":7883,""prizeYen"":7900},{""tier"":5,""winners"":112856,""prizeYen"":1300},{""tier"":6,""winners"":196135,""prizeYen"":900}]"
"loto7","385","2020-09-11","4 12 14 24 29 34 35","5 15","","353636415","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":12,""prizeYen"":6828200},{""tier"":3,""winners"":202,""prizeYen"":567800},{""tier"":4,""winners"":9477,""prizeYen"":7100},{""tier"":5,""winners"":118923,""prizeYen"":1300},{""tier"":6,""winners"":193635,""prizeYen"":1000}]"
"loto7","386","2020-09-18","9 19 22 32 35 36 37","7 21","","804624070","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":12273200},{""tier"":3,""winners"":86,""prizeYen"":1198700},{""tier"":4,""winners"":4931,""prizeYen"":12200},{""tier"":5,""winners"":89546,""prizeYen"":1600},{""tier"":6,""winners"":157340,""prizeYen"":1100}]"
"loto7","387","2020-09-25","3 7 13 22 30 32 37","14 15","","1282685065","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":8797100},{""tier"":3,""winners"":124,""prizeYen"":893800},{""tier"":4,""winners"":6062,""prizeYen"":10700},{""tier"":5,""winners"":98008,""prizeYen"":1600},{""tier"":6,""winners"":189963,""prizeYen"":1000}]"
"loto7","388","2020-10-02","1 6 8 10 18 21 32","13 28","","1819256050","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":8005900},{""tier"":3,""winners"":118,""prizeYen"":1044800},{""tier"":4,""winners"":6967,""prizeYen"":10300},{""tier"":5,""winners"":162500,""prizeYen"":1500},{""tier"":6,""winners"":206896,""prizeYen"":1000}]"
"loto7","389","2020-10-09","1 6 11 13 18 24 27","17 23","","0","[{""tier"":1,""winners"":3,""prizeYen"":783897800},{""tier"":2,""winners"":9,""prizeYen"":9751700},{""tier"":3,""winners"":228,""prizeYen"":538900},{""tier"":4,""winners"":8544,""prizeYen"":8400},{""tier"":5,""winners"":128735,""prizeYen"":1300},{""tier"":6,""winners"":214659,""prizeYen"":1000}]"
"loto7","390","2020-10-16","3 6 19 21 23 26 27","30 34","","391476860","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":10491400},{""tier"":3,""winners"":111,""prizeYen"":793900},{""tier"":4,""winners"":5177,""prizeYen"":9900},{""tier"":5,""winners"":86684,""prizeYen"":1400},{""tier"":6,""winners"":143274,""prizeYen"":1000}]"
"loto7","391","2020-10-23","10 23 27 32 33 35 37","24 26","","847273605","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":9366400},{""tier"":3,""winners"":108,""prizeYen"":971300},{""tier"":4,""winners"":5193,""prizeYen"":11800},{""tier"":5,""winners"":92949,""prizeYen"":1600},{""tier"":6,""winners"":160194,""prizeYen"":1100}]"
"loto7","392","2020-10-30","1 4 6 15 20 22 26","18 21","","0","[{""tier"":1,""winners"":2,""prizeYen"":675744100},{""tier"":2,""winners"":10,""prizeYen"":8318100},{""tier"":3,""winners"":139,""prizeYen"":837700},{""tier"":4,""winners"":6569,""prizeYen"":10400},{""tier"":5,""winners"":108197,""prizeYen"":1500},{""tier"":6,""winners"":181718,""prizeYen"":1100}]"
"loto7","393","2020-11-06","7 14 15 22 27 30 31","9 32","","0","[{""tier"":1,""winners"":1,""prizeYen"":388842900},{""tier"":2,""winners"":18,""prizeYen"":3523800},{""tier"":3,""winners"":173,""prizeYen"":513200},{""tier"":4,""winners"":7173,""prizeYen"":7200},{""tier"":5,""winners"":98663,""prizeYen"":1300},{""tier"":6,""winners"":160022,""prizeYen"":900}]"
"loto7","394","2020-11-13","6 10 22 23 27 32 33","8 19","","366674380","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":27,""prizeYen"":2268700},{""tier"":3,""winners"":207,""prizeYen"":414200},{""tier"":4,""winners"":7926,""prizeYen"":6300},{""tier"":5,""winners"":94991,""prizeYen"":1300},{""tier"":6,""winners"":164740,""prizeYen"":900}]"
"loto7","395","2020-11-20","1 2 5 20 26 29 32","8 9","","0","[{""tier"":1,""winners"":3,""prizeYen"":270621900},{""tier"":2,""winners"":7,""prizeYen"":10529500},{""tier"":3,""winners"":80,""prizeYen"":1289800},{""tier"":4,""winners"":4725,""prizeYen"":12800},{""tier"":5,""winners"":83410,""prizeYen"":1700},{""tier"":6,""winners"":180779,""prizeYen"":1000}]"
"loto7","396","2020-11-27","2 3 5 8 16 20 34","26 31","","366819660","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":8652900},{""tier"":3,""winners"":92,""prizeYen"":921700},{""tier"":4,""winners"":5149,""prizeYen"":9600},{""tier"":5,""winners"":82997,""prizeYen"":1400},{""tier"":6,""winners"":134718,""prizeYen"":1100}]"
"loto7","397","2020-12-04","4 12 13 15 21 28 37","7 20","","812294860","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":15,""prizeYen"":4876800},{""tier"":3,""winners"":131,""prizeYen"":781700},{""tier"":4,""winners"":7060,""prizeYen"":8500},{""tier"":5,""winners"":107285,""prizeYen"":1300},{""tier"":6,""winners"":177064,""prizeYen"":1000}]"
"loto7","398","2020-12-11","3 4 10 17 20 22 33","1 6","","1296202550","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":8938000},{""tier"":3,""winners"":135,""prizeYen"":834200},{""tier"":4,""winners"":7096,""prizeYen"":9300},{""tier"":5,""winners"":111518,""prizeYen"":1400},{""tier"":6,""winners"":197911,""prizeYen"":1000}]"
"loto7","399","2020-12-18","7 15 19 20 21 33 36","4 10","","1834932435","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":14,""prizeYen"":6212300},{""tier"":3,""winners"":137,""prizeYen"":888700},{""tier"":4,""winners"":7501,""prizeYen"":9500},{""tier"":5,""winners"":112970,""prizeYen"":1500},{""tier"":6,""winners"":197889,""prizeYen"":1000}]"
"loto7","400","2020-12-25","4 17 22 28 30 31 35","25 34","","2441887750","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":16604900},{""tier"":3,""winners"":219,""prizeYen"":636800},{""tier"":4,""winners"":9043,""prizeYen"":9000},{""tier"":5,""winners"":135365,""prizeYen"":1400},{""tier"":6,""winners"":219734,""prizeYen"":1000}]"
"loto7","401","2021-01-08","4 5 9 14 18 30 35","1 33","","3127268000","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":18702000},{""tier"":3,""winners"":173,""prizeYen"":908000},{""tier"":4,""winners"":9392,""prizeYen"":9800},{""tier"":5,""winners"":157204,""prizeYen"":1400},{""tier"":6,""winners"":263431,""prizeYen"":1000}]"
"loto7","402","2021-01-15","7 9 12 17 20 26 29","4 13","","3744761225","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":9424800},{""tier"":3,""winners"":199,""prizeYen"":729300},{""tier"":4,""winners"":8946,""prizeYen"":9500},{""tier"":5,""winners"":139603,""prizeYen"":1500},{""tier"":6,""winners"":253104,""prizeYen"":1000}]"
"loto7","403","2021-01-22","2 6 8 12 19 20 29","5 26","","4415642950","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":16,""prizeYen"":7034600},{""tier"":3,""winners"":209,""prizeYen"":753900},{""tier"":4,""winners"":10493,""prizeYen"":8800},{""tier"":5,""winners"":160099,""prizeYen"":1400},{""tier"":6,""winners"":277426,""prizeYen"":1000}]"
"loto7","404","2021-01-29","4 8 13 16 25 30 32","9 26","","4159928850","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":19,""prizeYen"":6435200},{""tier"":3,""winners"":338,""prizeYen"":506400},{""tier"":4,""winners"":12289,""prizeYen"":8100},{""tier"":5,""winners"":177419,""prizeYen"":1300},{""tier"":6,""winners"":299495,""prizeYen"":1000}]"
"loto7","405","2021-02-05","3 10 16 17 24 32 36","11 29","","3839676215","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":40,""prizeYen"":2839700},{""tier"":3,""winners"":265,""prizeYen"":600000},{""tier"":4,""winners"":11201,""prizeYen"":8300},{""tier"":5,""winners"":160364,""prizeYen"":1400},{""tier"":6,""winners"":279209,""prizeYen"":1000}]"
"loto7","406","2021-02-12","1 2 5 16 18 21 29","24 25","","4469314595","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":11590300},{""tier"":3,""winners"":140,""prizeYen"":1043100},{""tier"":4,""winners"":8035,""prizeYen"":10600},{""tier"":5,""winners"":132750,""prizeYen"":1500},{""tier"":6,""winners"":234763,""prizeYen"":1100}]"
"loto7","407","2021-02-19","19 21 25 26 28 30 31","9 16","","5124236005","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":9,""prizeYen"":11974300},{""tier"":3,""winners"":140,""prizeYen"":1077600},{""tier"":4,""winners"":7275,""prizeYen"":12100},{""tier"":5,""winners"":130344,""prizeYen"":1600},{""tier"":6,""winners"":236344,""prizeYen"":1100}]"
"loto7","408","2021-02-26","16 18 19 21 29 30 35","14 28","","5826847840","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":17,""prizeYen"":6668900},{""tier"":3,""winners"":201,""prizeYen"":789600},{""tier"":4,""winners"":8976,""prizeYen"":10300},{""tier"":5,""winners"":143898,""prizeYen"":1500},{""tier"":6,""winners"":239143,""prizeYen"":1100}]"
"loto7","409","2021-03-05","13 15 16 24 30 31 37","12 33","","4541466095","[{""tier"":1,""winners"":2,""prizeYen"":1000000000},{""tier"":2,""winners"":12,""prizeYen"":9712400},{""tier"":3,""winners"":209,""prizeYen"":780700},{""tier"":4,""winners"":9617,""prizeYen"":9900},{""tier"":5,""winners"":149678,""prizeYen"":1500},{""tier"":6,""winners"":250298,""prizeYen"":1100}]"
"loto7","410","2021-03-12","1 2 18 21 26 29 37","9 36","","5192036450","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":12,""prizeYen"":9016600},{""tier"":3,""winners"":151,""prizeYen"":1003100},{""tier"":4,""winners"":8484,""prizeYen"":10400},{""tier"":5,""winners"":128783,""prizeYen"":1700},{""tier"":6,""winners"":234655,""prizeYen"":1100}]"
"loto7","411","2021-03-19","4 11 12 21 23 27 36","9 14","","4852667870","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":22,""prizeYen"":5005100},{""tier"":3,""winners"":239,""prizeYen"":644900},{""tier"":4,""winners"":11396,""prizeYen"":7900},{""tier"":5,""winners"":168943,""prizeYen"":1300},{""tier"":6,""winners"":296752,""prizeYen"":900}]"
"loto7","412","2021-03-26","14 20 22 29 31 33 34","15 24","","5499152315","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":16,""prizeYen"":6660200},{""tier"":3,""winners"":174,""prizeYen"":857300},{""tier"":4,""winners"":9577,""prizeYen"":9100},{""tier"":5,""winners"":139977,""prizeYen"":1500},{""tier"":6,""winners"":230790,""prizeYen"":1100}]"
"loto7","413","2021-04-02","3 10 16 18 19 34 35","27 36","","5226989110","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":14,""prizeYen"":8438000},{""tier"":3,""winners"":187,""prizeYen"":884400},{""tier"":4,""winners"":9545,""prizeYen"":10100},{""tier"":5,""winners"":155215,""prizeYen"":1500},{""tier"":6,""winners"":270403,""prizeYen"":1000}]"
"loto7","414","2021-04-09","3 8 16 21 25 36 37","14 20","","4871127215","[{""tier"":1,""winners"":1,""prizeYen"":1000000000},{""tier"":2,""winners"":20,""prizeYen"":5285900},{""tier"":3,""winners"":213,""prizeYen"":694800},{""tier"":4,""winners"":9472,""prizeYen"":9100},{""tier"":5,""winners"":143262,""prizeYen"":1400},{""tier"":6,""winners"":233701,""prizeYen"":1100}]"
"loto7","415","2021-04-16","4 8 12 13 23 32 37","16 35","","0","[{""tier"":1,""winners"":6,""prizeYen"":916445700},{""tier"":2,""winners"":17,""prizeYen"":6169300},{""tier"":3,""winners"":200,""prizeYen"":734100},{""tier"":4,""winners"":9672,""prizeYen"":8900},{""tier"":5,""winners"":150747,""prizeYen"":1400},{""tier"":6,""winners"":253869,""prizeYen"":1000}]"
"loto7","416","2021-04-23","8 9 10 15 16 30 31","29 36","","0","[{""tier"":1,""winners"":1,""prizeYen"":429819100},{""tier"":2,""winners"":10,""prizeYen"":7142100},{""tier"":3,""winners"":161,""prizeYen"":621000},{""tier"":4,""winners"":7094,""prizeYen"":8200},{""tier"":5,""winners"":106925,""prizeYen"":1300},{""tier"":6,""winners"":175578,""prizeYen"":1000}]"
