game,drawNumber,drawDate,mainNumbers,bonusNumbers,salesAmount,carryoverAmount,prizeTiers
"loto6","983","2015-07-09","15 19 32 35 36 38","31","","0","[{""tier"":1,""winners"":1,""prizeYen"":271689400},{""tier"":2,""winners"":6,""prizeYen"":21520500},{""tier"":3,""winners"":181,""prizeYen"":856000},{""tier"":4,""winners"":9903,""prizeYen"":13800},{""tier"":5,""winners"":171870,""prizeYen"":1000}]"
"loto6","984","2015-07-13","14 23 24 28 37 38","20","","115684719","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":20823000},{""tier"":3,""winners"":288,""prizeYen"":433800},{""tier"":4,""winners"":13647,""prizeYen"":8000},{""tier"":5,""winners"":200372,""prizeYen"":1000}]"
"loto6","985","2015-07-16","3 11 19 26 29 38","31","","0","[{""tier"":1,""winners"":4,""prizeYen"":60289500},{""tier"":2,""winners"":6,""prizeYen"":18820800},{""tier"":3,""winners"":370,""prizeYen"":366200},{""tier"":4,""winners"":15579,""prizeYen"":7600},{""tier"":5,""winners"":226551,""prizeYen"":1000}]"
"loto6","986","2015-07-20","4 11 17 30 36 43","5","","0","[{""tier"":1,""winners"":2,""prizeYen"":56736900},{""tier"":2,""winners"":4,""prizeYen"":25531400},{""tier"":3,""winners"":228,""prizeYen"":537500},{""tier"":4,""winners"":10314,""prizeYen"":10400},{""tier"":5,""winners"":156759,""prizeYen"":1000}]"
"loto6","987","2015-07-23","3 14 15 24 25 36","33","","0","[{""tier"":1,""winners"":4,""prizeYen"":27898400},{""tier"":2,""winners"":32,""prizeYen"":3138500},{""tier"":3,""winners"":354,""prizeYen"":340400},{""tier"":4,""winners"":14334,""prizeYen"":7400},{""tier"":5,""winners"":188227,""prizeYen"":1000}]"
"loto6","988","2015-07-27","5 6 10 22 34 41","19","","114443128","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":14713900},{""tier"":3,""winners"":225,""prizeYen"":549300},{""tier"":4,""winners"":11100,""prizeYen"":9800},{""tier"":5,""winners"":179699,""prizeYen"":1000}]"
"loto6","989","2015-07-30","5 7 31 33 36 39","21","","0","[{""tier"":1,""winners"":1,""prizeYen"":246688200},{""tier"":2,""winners"":6,""prizeYen"":19836500},{""tier"":3,""winners"":170,""prizeYen"":840100},{""tier"":4,""winners"":9865,""prizeYen"":12700},{""tier"":5,""winners"":177905,""prizeYen"":1000}]"
"loto6","990","2015-08-03","4 12 16 27 28 41","42","","0","[{""tier"":1,""winners"":4,""prizeYen"":26701800},{""tier"":2,""winners"":8,""prizeYen"":12015700},{""tier"":3,""winners"":344,""prizeYen"":335300},{""tier"":4,""winners"":14295,""prizeYen"":7100},{""tier"":5,""winners"":200336,""prizeYen"":1000}]"
"loto6","991","2015-08-06","3 18 21 25 29 37","35","","0","[{""tier"":1,""winners"":3,""prizeYen"":35920900},{""tier"":2,""winners"":2,""prizeYen"":48492800},{""tier"":3,""winners"":349,""prizeYen"":333400},{""tier"":4,""winners"":12022,""prizeYen"":8500},{""tier"":5,""winners"":179954,""prizeYen"":1000}]"
"loto6","992","2015-08-10","4 6 8 22 27 38","34","","95753342","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":12311000},{""tier"":3,""winners"":320,""prizeYen"":323100},{""tier"":4,""winners"":16012,""prizeYen"":5600},{""tier"":5,""winners"":227018,""prizeYen"":1000}]"
"loto6","993","2015-08-13","1 5 10 32 38 40","18","","330330282","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":0,""prizeYen"":0},{""tier"":3,""winners"":192,""prizeYen"":694400},{""tier"":4,""winners"":9449,""prizeYen"":12400},{""tier"":5,""winners"":165736,""prizeYen"":1000}]"
"loto6","994","2015-08-17","18 22 29 31 39 43","9","","484104446","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":27679100},{""tier"":3,""winners"":176,""prizeYen"":943600},{""tier"":4,""winners"":9959,""prizeYen"":14700},{""tier"":5,""winners"":181812,""prizeYen"":1000}]"
"loto6","995","2015-08-20","7 11 17 21 37 39","36","","234031537","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":18,""prizeYen"":7496200},{""tier"":3,""winners"":363,""prizeYen"":446000},{""tier"":4,""winners"":16692,""prizeYen"":8500},{""tier"":5,""winners"":251599,""prizeYen"":1000}]"
"loto6","996","2015-08-24","1 3 14 26 27 42","25","","370501171","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":12282100},{""tier"":3,""winners"":290,""prizeYen"":508200},{""tier"":4,""winners"":14260,""prizeYen"":9100},{""tier"":5,""winners"":221547,""prizeYen"":1000}]"
"loto6","997","2015-08-27","3 5 8 11 33 43","23","","108513197","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":16,""prizeYen"":7763100},{""tier"":3,""winners"":373,""prizeYen"":399600},{""tier"":4,""winners"":18067,""prizeYen"":7200},{""tier"":5,""winners"":267313,""prizeYen"":1000}]"
"loto6","998","2015-08-31","1 3 12 19 26 29","28","","0","[{""tier"":1,""winners"":2,""prizeYen"":120240500},{""tier"":2,""winners"":6,""prizeYen"":19795000},{""tier"":3,""winners"":355,""prizeYen"":401400},{""tier"":4,""winners"":16312,""prizeYen"":7700},{""tier"":5,""winners"":239891,""prizeYen"":1000}]"
"loto6","999","2015-09-03","8 15 17 30 32 36","43","","125615901","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":22610600},{""tier"":3,""winners"":245,""prizeYen"":553700},{""tier"":4,""winners"":11484,""prizeYen"":10400},{""tier"":5,""winners"":181305,""prizeYen"":1000}]"
"loto6","1000","2015-09-07","1 15 21 22 26 29","37","","268345233","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":8,""prizeYen"":16056900},{""tier"":3,""winners"":303,""prizeYen"":508700},{""tier"":4,""winners"":13791,""prizeYen"":9800},{""tier"":5,""winners"":211620,""prizeYen"":1000}]"
"loto6","1001","2015-09-10","9 12 15 16 18 35","2","","7153015","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":5,""prizeYen"":24985100},{""tier"":3,""winners"":256,""prizeYen"":585500},{""tier"":4,""winners"":14036,""prizeYen"":9400},{""tier"":5,""winners"":231019,""prizeYen"":1000}]"
"loto6","1002","2015-09-14","8 14 22 25 27 41","11","","130866503","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":11,""prizeYen"":10121900},{""tier"":3,""winners"":317,""prizeYen"":421400},{""tier"":4,""winners"":14901,""prizeYen"":7900},{""tier"":5,""winners"":222179,""prizeYen"":1000}]"
"loto6","1003","2015-09-17","13 22 26 34 38 43","42","","0","[{""tier"":1,""winners"":2,""prizeYen"":136053200},{""tier"":2,""winners"":6,""prizeYen"":21185800},{""tier"":3,""winners"":261,""prizeYen"":584400},{""tier"":4,""winners"":12914,""prizeYen"":10400},{""tier"":5,""winners"":200783,""prizeYen"":1000}]"
"loto6","1004","2015-09-21","3 21 23 24 27 32","36","","0","[{""tier"":1,""winners"":1,""prizeYen"":108151300},{""tier"":2,""winners"":7,""prizeYen"":13905000},{""tier"":3,""winners"":245,""prizeYen"":476700},{""tier"":4,""winners"":11895,""prizeYen"":8600},{""tier"":5,""winners"":191147,""prizeYen"":1000}]"
"loto6","1005","2015-09-24","5 13 20 24 25 27","42","","0","[{""tier"":1,""winners"":1,""prizeYen"":111149300},{""tier"":2,""winners"":5,""prizeYen"":20006700},{""tier"":3,""winners"":267,""prizeYen"":449500},{""tier"":4,""winners"":13211,""prizeYen"":8000},{""tier"":5,""winners"":205891,""prizeYen"":1000}]"
"loto6","1006","2015-09-28","7 8 16 31 32 33","12","","0","[{""tier"":1,""winners"":1,""prizeYen"":124749700},{""tier"":2,""winners"":3,""prizeYen"":37424500},{""tier"":3,""winners"":275,""prizeYen"":489900},{""tier"":4,""winners"":11417,""prizeYen"":10400},{""tier"":5,""winners"":182588,""prizeYen"":1000}]"
"loto6","1007","2015-10-01","3 8 17 25 28 43","42","","0","[{""tier"":1,""winners"":1,""prizeYen"":113492400},{""tier"":2,""winners"":5,""prizeYen"":20428400},{""tier"":3,""winners"":349,""prizeYen"":351200},{""tier"":4,""winners"":14109,""prizeYen"":7600},{""tier"":5,""winners"":209079,""prizeYen"":1000}]"
"loto6","1008","2015-10-05","11 14 16 21 24 39","36","","123911966","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":3,""prizeYen"":37173200},{""tier"":3,""winners"":184,""prizeYen"":727300},{""tier"":4,""winners"":9773,""prizeYen"":12000},{""tier"":5,""winners"":171520,""prizeYen"":1000}]"
"loto6","1009","2015-10-08","3 19 34 36 40 43","28","","271108458","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":33118900},{""tier"":3,""winners"":124,""prizeYen"":1282000},{""tier"":4,""winners"":8302,""prizeYen"":16800},{""tier"":5,""winners"":152322,""prizeYen"":1000}]"
"loto6","1010","2015-10-12","6 12 16 24 25 37","17","","0","[{""tier"":1,""winners"":2,""prizeYen"":196662400},{""tier"":2,""winners"":11,""prizeYen"":9999400},{""tier"":3,""winners"":517,""prizeYen"":255300},{""tier"":4,""winners"":20647,""prizeYen"":5600},{""tier"":5,""winners"":275657,""prizeYen"":1000}]"
"loto6","1011","2015-10-15","23 26 27 29 30 43","6","","0","[{""tier"":1,""winners"":1,""prizeYen"":129960800},{""tier"":2,""winners"":4,""prizeYen"":29240900},{""tier"":3,""winners"":172,""prizeYen"":816000},{""tier"":4,""winners"":8546,""prizeYen"":14400},{""tier"":5,""winners"":155577,""prizeYen"":1000}]"
"loto6","1012","2015-10-19","9 11 19 22 27 38","2","","0","[{""tier"":1,""winners"":1,""prizeYen"":108211900},{""tier"":2,""winners"":14,""prizeYen"":6956400},{""tier"":3,""winners"":361,""prizeYen"":323700},{""tier"":4,""winners"":16548,""prizeYen"":6200},{""tier"":5,""winners"":229783,""prizeYen"":1000}]"
"loto6","1013","2015-10-22","3 20 36 38 39 41","22","","129106482","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":3,""prizeYen"":38731600},{""tier"":3,""winners"":105,""prizeYen"":1327900},{""tier"":4,""winners"":7587,""prizeYen"":16200},{""tier"":5,""winners"":143472,""prizeYen"":1000}]"
"loto6","1014","2015-10-26","2 3 9 19 40 42","6","","268322168","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":2,""prizeYen"":62646500},{""tier"":3,""winners"":193,""prizeYen"":779000},{""tier"":4,""winners"":11694,""prizeYen"":11300},{""tier"":5,""winners"":205037,""prizeYen"":1000}]"
"loto6","1015","2015-10-29","9 14 20 23 27 32","22","","18724752","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":2,""prizeYen"":67680500},{""tier"":3,""winners"":318,""prizeYen"":510700},{""tier"":4,""winners"":14713,""prizeYen"":9700},{""tier"":5,""winners"":229339,""prizeYen"":1000}]"
"loto6","1016","2015-11-02","1 14 31 32 39 42","34","","160113420","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":1,""prizeYen"":127248600},{""tier"":3,""winners"":134,""prizeYen"":1139500},{""tier"":4,""winners"":7989,""prizeYen"":16800},{""tier"":5,""winners"":147595,""prizeYen"":1000}]"
"loto6","1017","2015-11-05","1 4 24 30 39 40","5","","0","[{""tier"":1,""winners"":3,""prizeYen"":103756100},{""tier"":2,""winners"":8,""prizeYen"":17004700},{""tier"":3,""winners"":215,""prizeYen"":759200},{""tier"":4,""winners"":10104,""prizeYen"":14200},{""tier"":5,""winners"":181801,""prizeYen"":1000}]"
"loto6","1018","2015-11-09","3 22 25 28 32 39","21","","116514121","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":26215400},{""tier"":3,""winners"":203,""prizeYen"":619800},{""tier"":4,""winners"":11545,""prizeYen"":9600},{""tier"":5,""winners"":187395,""prizeYen"":1000}]"
"loto6","1019","2015-11-12","8 14 15 22 25 40","19","","251095228","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":30280400},{""tier"":3,""winners"":298,""prizeYen"":487700},{""tier"":4,""winners"":13339,""prizeYen"":9600},{""tier"":5,""winners"":213949,""prizeYen"":1000}]"
"loto6","1020","2015-11-16","2 25 27 28 35 42","6","","0","[{""tier"":1,""winners"":3,""prizeYen"":133486700},{""tier"":2,""winners"":6,""prizeYen"":22404500},{""tier"":3,""winners"":261,""prizeYen"":618000},{""tier"":4,""winners"":12672,""prizeYen"":11200},{""tier"":5,""winners"":216588,""prizeYen"":1000}]"
"loto6","1021","2015-11-19","3 30 32 33 34 39","28","","125601483","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":1,""prizeYen"":113040300},{""tier"":3,""winners"":177,""prizeYen"":766300},{""tier"":4,""winners"":8144,""prizeYen"":14600},{""tier"":5,""winners"":146052,""prizeYen"":1000}]"
"loto6","1022","2015-11-23","3 15 19 30 34 37","12","","0","[{""tier"":1,""winners"":2,""prizeYen"":128119200},{""tier"":2,""winners"":6,""prizeYen"":19595300},{""tier"":3,""winners"":221,""prizeYen"":638400},{""tier"":4,""winners"":10288,""prizeYen"":12000},{""tier"":5,""winners"":174458,""prizeYen"":1000}]"
"loto6","1023","2015-11-26","9 17 24 25 33 40","43","","0","[{""tier"":1,""winners"":2,""prizeYen"":58344500},{""tier"":2,""winners"":3,""prizeYen"":35006400},{""tier"":3,""winners"":308,""prizeYen"":409100},{""tier"":4,""winners"":12105,""prizeYen"":9100},{""tier"":5,""winners"":172886,""prizeYen"":1000}]"
"loto6","1024","2015-11-30","2 4 5 20 37 43","32","","122143275","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":6,""prizeYen"":18321300},{""tier"":3,""winners"":160,""prizeYen"":824400},{""tier"":4,""winners"":8734,""prizeYen"":13300},{""tier"":5,""winners"":158788,""prizeYen"":1000}]"
"loto6","1025","2015-12-03","10 17 20 21 36 43","34","","0","[{""tier"":1,""winners"":1,""prizeYen"":260943800},{""tier"":2,""winners"":5,""prizeYen"":24983800},{""tier"":3,""winners"":146,""prizeYen"":1026700},{""tier"":4,""winners"":9129,""prizeYen"":14400},{""tier"":5,""winners"":157394,""prizeYen"":1000}]"
"loto6","1026","2015-12-07","1 8 11 17 22 26","31","","0","[{""tier"":1,""winners"":2,""prizeYen"":52917100},{""tier"":2,""winners"":11,""prizeYen"":8659000},{""tier"":3,""winners"":400,""prizeYen"":285700},{""tier"":4,""winners"":16724,""prizeYen"":6000},{""tier"":5,""winners"":228080,""prizeYen"":1000}]"
"loto6","1027","2015-12-10","13 16 17 19 20 38","18","","120966218","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":21773700},{""tier"":3,""winners"":165,""prizeYen"":791700},{""tier"":4,""winners"":8349,""prizeYen"":13800},{""tier"":5,""winners"":151310,""prizeYen"":1000}]"
"loto6","1028","2015-12-14","7 10 18 21 28 36","40","","0","[{""tier"":1,""winners"":4,""prizeYen"":62660500},{""tier"":2,""winners"":6,""prizeYen"":19451200},{""tier"":3,""winners"":306,""prizeYen"":457600},{""tier"":4,""winners"":14237,""prizeYen"":8600},{""tier"":5,""winners"":216466,""prizeYen"":1000}]"
"loto6","1029","2015-12-17","5 13 22 31 37 39","4","","0","[{""tier"":1,""winners"":1,""prizeYen"":119024800},{""tier"":2,""winners"":16,""prizeYen"":6695000},{""tier"":3,""winners"":305,""prizeYen"":421400},{""tier"":4,""winners"":13102,""prizeYen"":8600},{""tier"":5,""winners"":188473,""prizeYen"":1000}]"
"loto6","1030","2015-12-21","4 9 17 20 23 42","19","","117518400","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":15109300},{""tier"":3,""winners"":272,""prizeYen"":466600},{""tier"":4,""winners"":12278,""prizeYen"":9100},{""tier"":5,""winners"":189165,""prizeYen"":1000}]"
"loto6","1031","2015-12-24","2 4 7 22 32 35","1","","252531046","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":30377500},{""tier"":3,""winners"":198,""prizeYen"":736400},{""tier"":4,""winners"":11909,""prizeYen"":10800},{""tier"":5,""winners"":201973,""prizeYen"":1000}]"
"loto6","1032","2015-12-28","11 20 21 30 36 43","17","","412952008","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":15,""prizeYen"":9625100},{""tier"":3,""winners"":211,""prizeYen"":821100},{""tier"":4,""winners"":12124,""prizeYen"":12600},{""tier"":5,""winners"":197770,""prizeYen"":1000}]"
"loto6","1033","2016-01-04","1 15 21 24 37 41","7","","0","[{""tier"":1,""winners"":2,""prizeYen"":282753200},{""tier"":2,""winners"":12,""prizeYen"":11441400},{""tier"":3,""winners"":275,""prizeYen"":599100},{""tier"":4,""winners"":12533,""prizeYen"":11500},{""tier"":5,""winners"":213441,""prizeYen"":1000}]"
"loto6","1034","2016-01-07","14 20 24 25 31 32","29","","0","[{""tier"":1,""winners"":1,""prizeYen"":127300500},{""tier"":2,""winners"":6,""prizeYen"":19094900},{""tier"":3,""winners"":185,""prizeYen"":743100},{""tier"":4,""winners"":9540,""prizeYen"":12700},{""tier"":5,""winners"":165368,""prizeYen"":1000}]"
"loto6","1035","2016-01-11","9 15 17 19 27 33","40","","113855362","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":14638400},{""tier"":3,""winners"":243,""prizeYen"":506000},{""tier"":4,""winners"":12436,""prizeYen"":8700},{""tier"":5,""winners"":198214,""prizeYen"":1000}]"
"loto6","1036","2016-01-14","2 8 17 27 30 31","13","","0","[{""tier"":1,""winners"":4,""prizeYen"":61726800},{""tier"":2,""winners"":11,""prizeYen"":10885900},{""tier"":3,""winners"":325,""prizeYen"":442100},{""tier"":4,""winners"":14581,""prizeYen"":8600},{""tier"":5,""winners"":216644,""prizeYen"":1000}]"
"loto6","1037","2016-01-18","1 3 12 13 21 32","41","","0","[{""tier"":1,""winners"":1,""prizeYen"":113813400},{""tier"":2,""winners"":21,""prizeYen"":4877600},{""tier"":3,""winners"":272,""prizeYen"":451900},{""tier"":4,""winners"":13238,""prizeYen"":8100},{""tier"":5,""winners"":202034,""prizeYen"":1000}]"
"loto6","1038","2016-01-21","3 7 24 25 27 39","20","","0","[{""tier"":1,""winners"":2,""prizeYen"":52512600},{""tier"":2,""winners"":17,""prizeYen"":5560100},{""tier"":3,""winners"":514,""prizeYen"":220600},{""tier"":4,""winners"":17217,""prizeYen"":5800},{""tier"":5,""winners"":234727,""prizeYen"":1000}]"
"loto6","1039","2016-01-25","6 9 20 34 37 41","25","","125051453","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":5,""prizeYen"":22509000},{""tier"":3,""winners"":144,""prizeYen"":937800},{""tier"":4,""winners"":8495,""prizeYen"":14000},{""tier"":5,""winners"":147378,""prizeYen"":1000}]"
"loto6","1040","2016-01-28","7 13 15 21 23 34","12","","0","[{""tier"":1,""winners"":4,""prizeYen"":65169100},{""tier"":2,""winners"":4,""prizeYen"":30515400},{""tier"":3,""winners"":284,""prizeYen"":515700},{""tier"":4,""winners"":13495,""prizeYen"":9500},{""tier"":5,""winners"":211732,""prizeYen"":1000}]"
"loto6","1041","2016-02-01","14 22 27 29 33 37","24","","0","[{""tier"":1,""winners"":3,""prizeYen"":39365300},{""tier"":2,""winners"":4,""prizeYen"":26571400},{""tier"":3,""winners"":268,""prizeYen"":475900},{""tier"":4,""winners"":13351,""prizeYen"":8400},{""tier"":5,""winners"":201271,""prizeYen"":1000}]"
"loto6","1042","2016-02-04","4 10 11 12 18 25","36","","0","[{""tier"":1,""winners"":12,""prizeYen"":8291100},{""tier"":2,""winners"":17,""prizeYen"":5267200},{""tier"":3,""winners"":663,""prizeYen"":162000},{""tier"":4,""winners"":22031,""prizeYen"":4300},{""tier"":5,""winners"":257868,""prizeYen"":1000}]"
"loto6","1043","2016-02-08","21 29 30 32 38 42","16","","0","[{""tier"":1,""winners"":1,""prizeYen"":132237700},{""tier"":2,""winners"":2,""prizeYen"":59506400},{""tier"":3,""winners"":135,""prizeYen"":1057800},{""tier"":4,""winners"":7237,""prizeYen"":17400},{""tier"":5,""winners"":135837,""prizeYen"":1000}]"
"loto6","1044","2016-02-11","3 7 16 26 34 39","23","","0","[{""tier"":1,""winners"":1,""prizeYen"":111439200},{""tier"":2,""winners"":11,""prizeYen"":9117600},{""tier"":3,""winners"":260,""prizeYen"":462800},{""tier"":4,""winners"":11750,""prizeYen"":9000},{""tier"":5,""winners"":183459,""prizeYen"":1000}]"
"loto6","1045","2016-02-15","1 19 21 30 31 43","18","","0","[{""tier"":1,""winners"":2,""prizeYen"":64732900},{""tier"":2,""winners"":4,""prizeYen"":29129500},{""tier"":3,""winners"":193,""prizeYen"":724400},{""tier"":4,""winners"":9072,""prizeYen"":13500},{""tier"":5,""winners"":150132,""prizeYen"":1000}]"
"loto6","1046","2016-02-18","6 13 17 18 27 43","21","","117943963","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":4,""prizeYen"":26537100},{""tier"":3,""winners"":223,""prizeYen"":571200},{""tier"":4,""winners"":11877,""prizeYen"":9400},{""tier"":5,""winners"":196801,""prizeYen"":1000}]"
"loto6","1047","2016-02-22","5 9 13 31 32 35","26","","0","[{""tier"":1,""winners"":1,""prizeYen"":254367900},{""tier"":2,""winners"":18,""prizeYen"":6821100},{""tier"":3,""winners"":287,""prizeYen"":513300},{""tier"":4,""winners"":12092,""prizeYen"":10700},{""tier"":5,""winners"":197142,""prizeYen"":1000}]"
"loto6","1048","2016-02-25","26 27 30 31 34 40","20","","131928303","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":3,""prizeYen"":39578100},{""tier"":3,""winners"":149,""prizeYen"":956200},{""tier"":4,""winners"":7164,""prizeYen"":17500},{""tier"":5,""winners"":135576,""prizeYen"":1000}]"
"loto6","1049","2016-02-29","3 6 15 23 24 31","11","","0","[{""tier"":1,""winners"":1,""prizeYen"":254007900},{""tier"":2,""winners"":12,""prizeYen"":9155800},{""tier"":3,""winners"":451,""prizeYen"":292300},{""tier"":4,""winners"":18708,""prizeYen"":6200},{""tier"":5,""winners"":258068,""prizeYen"":1000}]"
"loto6","1050","2016-03-03","3 8 14 28 31 43","35","","0","[{""tier"":1,""winners"":3,""prizeYen"":38678500},{""tier"":2,""winners"":9,""prizeYen"":11603400},{""tier"":3,""winners"":325,""prizeYen"":385500},{""tier"":4,""winners"":13239,""prizeYen"":8300},{""tier"":5,""winners"":200585,""prizeYen"":1000}]"
"loto6","1051","2016-03-07","5 13 20 28 30 32","16","","0","[{""tier"":1,""winners"":1,""prizeYen"":119160600},{""tier"":2,""winners"":1,""prizeYen"":107243600},{""tier"":3,""winners"":247,""prizeYen"":521000},{""tier"":4,""winners"":11351,""prizeYen"":10000},{""tier"":5,""winners"":180178,""prizeYen"":1000}]"
"loto6","1052","2016-03-10","6 26 34 37 42 43","13","","124574314","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":11211500},{""tier"":3,""winners"":130,""prizeYen"":1034900},{""tier"":4,""winners"":8010,""prizeYen"":14800},{""tier"":5,""winners"":142007,""prizeYen"":1000}]"
"loto6","1053","2016-03-14","4 11 23 27 35 42","15","","0","[{""tier"":1,""winners"":3,""prizeYen"":82239100},{""tier"":2,""winners"":23,""prizeYen"":4779400},{""tier"":3,""winners"":412,""prizeYen"":320100},{""tier"":4,""winners"":1593,""prizeYen"":7500},{""tier"":5,""winners"":216691,""prizeYen"":1000}]"
"loto6","1054","2016-03-17","7 9 10 19 28 33","36","","0","[{""tier"":1,""winners"":1,""prizeYen"":107805100},{""tier"":2,""winners"":9,""prizeYen"":10780400},{""tier"":3,""winners"":329,""prizeYen"":353800},{""tier"":4,""winners"":13690,""prizeYen"":7500},{""tier"":5,""winners"":206139,""prizeYen"":1000}]"
"loto6","1055","2016-03-21","5 11 20 25 26 32","6","","104806984","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":10,""prizeYen"":9432500},{""tier"":3,""winners"":254,""prizeYen"":445600},{""tier"":4,""winners"":12223,""prizeYen"":8100},{""tier"":5,""winners"":184437,""prizeYen"":1000}]"
"loto6","1056","2016-03-24","14 16 19 29 32 37","24","","239117105","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":7,""prizeYen"":17268200},{""tier"":3,""winners"":197,""prizeYen"":736300},{""tier"":4,""winners"":10229,""prizeYen"":12500},{""tier"":5,""winners"":168887,""prizeYen"":1000}]"
"loto6","1057","2016-03-28","2 11 19 21 28 38","25","","0","[{""tier"":1,""winners"":1,""prizeYen"":376797400},{""tier"":2,""winners"":10,""prizeYen"":12391100},{""tier"":3,""winners"":304,""prizeYen"":489100},{""tier"":4,""winners"":14181,""prizeYen"":9200},{""tier"":5,""winners"":230885,""prizeYen"":1000}]"
"loto6","1058","2016-03-31","11 12 17 23 29 43","37","","0","[{""tier"":1,""winners"":1,""prizeYen"":115484500},{""tier"":2,""winners"":8,""prizeYen"":12991900},{""tier"":3,""winners"":250,""prizeYen"":498800},{""tier"":4,""winners"":12891,""prizeYen"":8500},{""tier"":5,""winners"":196365,""prizeYen"":1000}]"
"loto6","1059","2016-04-04","8 26 27 29 35 43","6","","0","[{""tier"":1,""winners"":2,""prizeYen"":61718600},{""tier"":2,""winners"":5,""prizeYen"":22218500},{""tier"":3,""winners"":179,""prizeYen"":744700},{""tier"":4,""winners"":9556,""prizeYen"":12300},{""tier"":5,""winners"":160376,""prizeYen"":1000}]"
"loto6","1060","2016-04-07","5 10 16 17 32 37","36","","0","[{""tier"":1,""winners"":1,""prizeYen"":112704100},{""tier"":2,""winners"":4,""prizeYen"":25358200},{""tier"":3,""winners"":256,""prizeYen"":475400},{""tier"":4,""winners"":10719,""prizeYen"":10000},{""tier"":5,""winners"":176459,""prizeYen"":1000}]"
"loto6","1061","2016-04-11","1 12 14 16 20 29","4","","0","[{""tier"":1,""winners"":1,""prizeYen"":121147800},{""tier"":2,""winners"":7,""prizeYen"":15576000},{""tier"":3,""winners"":200,""prizeYen"":654100},{""tier"":4,""winners"":10082,""prizeYen"":11400},{""tier"":5,""winners"":170517,""prizeYen"":1000}]"
"loto6","1062","2016-04-14","2 7 28 39 42 43","41","","119316010","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":1,""prizeYen"":107383400},{""tier"":3,""winners"":155,""prizeYen"":831300},{""tier"":4,""winners"":9107,""prizeYen"":12400},{""tier"":5,""winners"":163002,""prizeYen"":1000}]"
"loto6","1063","2016-04-18","6 12 13 34 38 42","41","","0","[{""tier"":1,""winners"":2,""prizeYen"":127447200},{""tier"":2,""winners"":3,""prizeYen"":40673100},{""tier"":3,""winners"":311,""prizeYen"":470800},{""tier"":4,""winners"":13335,""prizeYen"":9600},{""tier"":5,""winners"":210535,""prizeYen"":1000}]"
"loto6","1064","2016-04-21","4 13 18 27 30 39","34","","0","[{""tier"":1,""winners"":1,""prizeYen"":112756900},{""tier"":2,""winners"":11,""prizeYen"":9225400},{""tier"":3,""winners"":337,""prizeYen"":361300},{""tier"":4,""winners"":13852,""prizeYen"":7700},{""tier"":5,""winners"":197217,""prizeYen"":1000}]"
